experiment,condition,protocol,genotype,pupilSize,level,q,bf
2,Awake,Singletone,Alpha9KO,Small,50,2.96420347863518,10000
2,Awake,Singletone,Alpha9KO,Small,50,2.81868713851339,10000
2,Awake,Singletone,Alpha9KO,Small,50,2.80803921186639,10000
2,Awake,Singletone,Alpha9KO,Small,50,2.98188307373206,10000
2,Awake,Singletone,Alpha9KO,Small,50,2.8450696698113,10000
2,Awake,Singletone,Alpha9KO,Small,50,3.04659897193462,10000
2,Awake,Singletone,Alpha9KO,Small,50,3.03068263637214,10000
2,Awake,Singletone,Alpha9KO,Small,50,2.86501745787586,10000
2,Awake,Singletone,Alpha9KO,Small,50,2.88499903556928,10000
2,Awake,Singletone,Alpha9KO,Small,50,2.9788534955843,10000
2,Awake,Singletone,Alpha9KO,Small,50,NaN,12000
2,Awake,Singletone,Alpha9KO,Small,50,2.80578630194518,10000
2,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Small,50,2.75296721683029,10000
2,Awake,Singletone,Alpha9KO,Small,50,3.56685722651275,12000
2,Awake,Singletone,Alpha9KO,Small,50,3.10010009884772,10000
2,Awake,Singletone,Alpha9KO,Small,50,3.07912067838863,10000
2,Awake,Singletone,Alpha9KO,Small,50,3.06029566410952,10000
2,Awake,Singletone,Alpha9KO,Small,50,2.90720992661306,10000
2,Awake,Singletone,Alpha9KO,Small,50,3.12680778195526,10000
2,Awake,Singletone,Alpha9KO,Small,50,3.05168043829668,10000
2,Awake,Singletone,Alpha9KO,Small,50,3.04796081046937,10000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,11000
2,Awake,Singletone,Alpha9KO,Medium,50,3.36382462317922,12000
2,Awake,Singletone,Alpha9KO,Medium,50,2.84758869290078,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.44851347767378,12000
2,Awake,Singletone,Alpha9KO,Medium,50,2.91361902091427,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.43632425045538,12000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,11000
2,Awake,Singletone,Alpha9KO,Medium,50,2.76333415182947,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.23767863228027,11000
2,Awake,Singletone,Alpha9KO,Medium,50,3.27542199712636,11000
2,Awake,Singletone,Alpha9KO,Medium,50,3.28008711479873,11000
2,Awake,Singletone,Alpha9KO,Medium,50,2.69205981344787,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.30522881870707,11000
2,Awake,Singletone,Alpha9KO,Medium,50,2.82820760133991,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.3149529605307,12000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,11000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,11000
2,Awake,Singletone,Alpha9KO,Medium,50,2.65634490585854,11000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,11000
2,Awake,Singletone,Alpha9KO,Medium,50,2.95879837131882,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.95534609694263,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.01291515184948,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.10131468385517,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.89513999316627,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.41501860183404,12000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,11000
2,Awake,Singletone,Alpha9KO,Medium,50,3.1478593287988,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.30492511705881,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.87136051459824,10000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.8406949543713,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.1699257922985,11000
2,Awake,Singletone,Alpha9KO,Medium,50,3.17172819054811,11000
2,Awake,Singletone,Alpha9KO,Medium,50,3.32466115990194,11000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,12000
2,Awake,Singletone,Alpha9KO,Medium,50,3.03525357285911,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.3015246373819,12000
2,Awake,Singletone,Alpha9KO,Medium,50,2.99614259489747,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.99349861579038,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.00781503981631,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.98145718004961,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.95754191619402,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.7976216117622,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.88318843551803,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.91782233457088,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.839964079054,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.15818481245088,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.92503442123378,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.89933494380009,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.93334533177741,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.99906699221261,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.99295108001248,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.79600702199227,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.90734039414674,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.77867141585527,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.9530612353016,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.74604256166072,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.19483077907963,11000
2,Awake,Singletone,Alpha9KO,Medium,50,2.77944658366484,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.0724013747275,11000
2,Awake,Singletone,Alpha9KO,Medium,50,2.86560115271205,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.88283840667737,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.78291555239604,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.04783974878975,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.91900801052851,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.86621264850859,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.98373380242704,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.83986402258999,10000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,11000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.17286211074671,11000
2,Awake,Singletone,Alpha9KO,Medium,50,3.09649305534804,11000
2,Awake,Singletone,Alpha9KO,Medium,50,3.14218411647682,11000
2,Awake,Singletone,Alpha9KO,Medium,50,3.08540890748182,11000
2,Awake,Singletone,Alpha9KO,Medium,50,3.05205170915044,11000
2,Awake,Singletone,Alpha9KO,Medium,50,3.05665886176718,11000
2,Awake,Singletone,Alpha9KO,Medium,50,2.73614149128832,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.23062697771624,12000
2,Awake,Singletone,Alpha9KO,Medium,50,2.92213452164708,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.20904895877833,11000
2,Awake,Singletone,Alpha9KO,Medium,50,3.18621706131015,11000
2,Awake,Singletone,Alpha9KO,Medium,50,2.98216954806554,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.91555353587568,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.86711522778125,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.59147962452483,12000
2,Awake,Singletone,Alpha9KO,Medium,50,2.82509518435755,10000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.0797756189248,10000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.8329364089277,10000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.79425507248418,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.06810271728481,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.01087172951893,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.90367913031986,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.05272134990243,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.32501880712475,10000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,12000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.49431951318887,12000
2,Awake,Singletone,Alpha9KO,Medium,50,2.87893922444451,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.91011535305226,10000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.8369513338261,10000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.11313760390062,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.9566442499456,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.80075756432026,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.97406783801364,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.71128805318274,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.94649006260855,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.0413814492739,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.95385100451032,10000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.71657130266039,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.54254340326998,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.80335345349461,10000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.95437726975158,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.92056543750226,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.83359072391387,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.49586605644643,12000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,12000
2,Awake,Singletone,Alpha9KO,Medium,50,2.86102723490117,10000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,12000
2,Awake,Singletone,Alpha9KO,Medium,50,3.01361553355346,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.87745344262576,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.93075001521352,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.01093256322431,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.37993028268773,12000
2,Awake,Singletone,Alpha9KO,Medium,50,3.39290122029849,12000
2,Awake,Singletone,Alpha9KO,Medium,50,2.93120677447591,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.50337440298186,12000
2,Awake,Singletone,Alpha9KO,Medium,50,2.91389364944195,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.87695872023278,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.95787327316698,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.81999754857461,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.04141441465565,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.90437838799078,10000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,12000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,12000
2,Awake,Singletone,Alpha9KO,Medium,50,3.07729677554083,10000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,NaN
2,Awake,Singletone,Alpha9KO,Medium,50,3.07328789826327,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.71487370206133,12000
2,Awake,Singletone,Alpha9KO,Medium,50,2.91845326068367,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.50826604342566,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.97935347954681,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.86327762977509,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.88575505570396,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.93261262689019,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.69477327412803,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.9185594329355,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.79275270998936,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.86442880818058,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.91344749602702,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.33389033549349,12000
2,Awake,Singletone,Alpha9KO,Medium,50,3.01664317076714,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.03004705321654,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.9691700064163,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.01320125199831,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.98645288391346,10000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Medium,50,4.03674619175063,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.7134823832372,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.93993715920845,10000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.85309781194028,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.09430352829199,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.09068356063684,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.89212064587129,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.85852639172332,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.14956325455733,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.81985765076579,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.13021254350712,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.17310410575158,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.85815107075694,10000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.09287834569779,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.01581296970078,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.91846679330284,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.31397497176716,12000
2,Awake,Singletone,Alpha9KO,Medium,50,2.83548677944864,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.76109704778665,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.83267246618495,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.42896802533359,12000
2,Awake,Singletone,Alpha9KO,Medium,50,3.01354093620108,10000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,12000
2,Awake,Singletone,Alpha9KO,Medium,50,2.77309174212073,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.99260706950454,10000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.94470493304103,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.87536869439709,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.91404195038738,10000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,12000
2,Awake,Singletone,Alpha9KO,Medium,50,2.88566142217454,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.74233216051169,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.53458005240209,12000
2,Awake,Singletone,Alpha9KO,Medium,50,2.94824927029011,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.8764019245668,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.8059694875956,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.24034800773164,12000
2,Awake,Singletone,Alpha9KO,Medium,50,3.3522862138474,12000
2,Awake,Singletone,Alpha9KO,Medium,50,2.92197023950915,10000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.32988996450059,12000
2,Awake,Singletone,Alpha9KO,Medium,50,3.56336061678313,12000
2,Awake,Singletone,Alpha9KO,Medium,50,2.79235863215998,10000
2,Awake,Singletone,Alpha9KO,Medium,50,2.78775963909764,10000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.73713431764171,11000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Medium,50,3.03662741163754,10000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,12000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,11000
2,Awake,Singletone,Alpha9KO,Medium,50,NaN,11000
2,Awake,Singletone,Alpha9KO,Large,50,3.3401131542246,11000
2,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Large,50,NaN,12000
2,Awake,Singletone,Alpha9KO,Large,50,NaN,12000
2,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Large,50,NaN,12000
2,Awake,Singletone,Alpha9KO,Large,50,NaN,12000
2,Awake,Singletone,Alpha9KO,Large,50,2.93159081488743,10000
2,Awake,Singletone,Alpha9KO,Large,50,2.88014281860713,10000
2,Awake,Singletone,Alpha9KO,Large,50,2.94196440684654,10000
2,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Large,50,2.82292667693064,10000
2,Awake,Singletone,Alpha9KO,Large,50,3.26988981873857,10000
2,Awake,Singletone,Alpha9KO,Large,50,3.0307669463785,10000
2,Awake,Singletone,Alpha9KO,Large,50,2.95141545479684,10000
2,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
2,Awake,Singletone,Alpha9KO,Large,50,2.76396133634475,10000
2,Awake,Singletone,Alpha9KO,Large,50,3.19959678747433,11000
2,Awake,Singletone,Alpha9KO,Large,50,3.03466070721655,10000
2,Awake,Singletone,Alpha9KO,Large,50,2.75148705605962,10000
2,Awake,Singletone,Alpha9KO,Large,50,2.76516854196063,10000
2,Awake,Singletone,Alpha9KO,Large,50,NaN,11000
2,Awake,Singletone,Alpha9KO,Large,50,NaN,11000
2,Awake,Singletone,Alpha9KO,Large,50,NaN,12000
2,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Large,50,NaN,11000
2,Awake,Singletone,Alpha9KO,Large,50,3.00824475402185,11000
2,Awake,Singletone,Alpha9KO,Large,50,2.75143866499605,10000
2,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Large,50,3.09741230930472,11000
2,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Large,50,3.56963234660954,11000
2,Awake,Singletone,Alpha9KO,Large,50,3.03124332188904,10000
2,Awake,Singletone,Alpha9KO,Large,50,3.17546748765857,11000
2,Awake,Singletone,Alpha9KO,Large,50,2.99845834693793,10000
2,Awake,Singletone,Alpha9KO,Large,50,2.73363831838271,10000
2,Awake,Singletone,Alpha9KO,Large,50,3.02257900285109,10000
2,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Large,50,3.31824767752969,11000
2,Awake,Singletone,Alpha9KO,Large,50,3.02933112511816,10000
2,Awake,Singletone,Alpha9KO,Large,50,2.90736494097765,10000
2,Awake,Singletone,Alpha9KO,Large,50,3.12174550721687,11000
2,Awake,Singletone,Alpha9KO,Large,50,3.02412928229474,10000
2,Awake,Singletone,Alpha9KO,Large,50,3.35886249371572,11000
2,Awake,Singletone,Alpha9KO,Large,50,3.30057936145243,11000
2,Awake,Singletone,Alpha9KO,Large,50,NaN,12000
2,Awake,Singletone,Alpha9KO,Large,50,2.86500062904796,10000
2,Awake,Singletone,Alpha9KO,Large,50,2.77938844628389,10000
2,Awake,Singletone,Alpha9KO,Large,50,3.01787305428572,10000
2,Awake,Singletone,Alpha9KO,Large,50,2.93500612984591,10000
2,Awake,Singletone,Alpha9KO,Large,50,2.66192347047277,10000
2,Awake,Singletone,Alpha9KO,Large,50,2.95033803501222,10000
2,Awake,Singletone,Alpha9KO,Large,50,2.82432318719289,10000
2,Awake,Singletone,Alpha9KO,Large,50,2.84653408767847,10000
2,Awake,Singletone,Alpha9KO,Large,50,3.06689109384407,11000
2,Awake,Singletone,Alpha9KO,Large,50,2.84840994678425,10000
2,Awake,Singletone,Alpha9KO,Large,50,2.87158428004876,10000
2,Awake,Singletone,Alpha9KO,Large,50,2.75801653791546,10000
2,Awake,Singletone,Alpha9KO,Large,50,2.93960416288365,10000
2,Awake,Singletone,Alpha9KO,Large,50,3.89090860190765,10000
2,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Large,50,3.03317923043519,10000
2,Awake,Singletone,Alpha9KO,Large,50,NaN,12000
2,Awake,Singletone,Alpha9KO,Large,50,2.94168168682079,10000
2,Awake,Singletone,Alpha9KO,Large,50,2.90104249056838,10000
2,Awake,Singletone,Alpha9KO,Large,50,2.92973031093762,10000
2,Awake,Singletone,Alpha9KO,Large,50,2.93430347431762,10000
2,Awake,Singletone,Alpha9KO,Large,50,NaN,11000
2,Awake,Singletone,Alpha9KO,Large,50,2.89167645665544,10000
2,Awake,Singletone,Alpha9KO,Large,50,3.03736601248099,10000
2,Awake,Singletone,Alpha9KO,Large,50,2.86959932303665,10000
2,Awake,Singletone,Alpha9KO,Large,50,2.92442905479398,10000
2,Awake,Singletone,Alpha9KO,Large,50,3.05373583368746,10000
2,Awake,Singletone,Alpha9KO,Large,50,NaN,12000
2,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Large,50,NaN,12000
2,Awake,Singletone,Alpha9KO,Large,50,3.4216428121716,12000
2,Awake,Singletone,Alpha9KO,Large,50,3.32722966560543,12000
2,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Large,50,2.76110862577421,10000
2,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Large,50,2.95315754104775,10000
2,Awake,Singletone,Alpha9KO,Large,50,3.4787690329383,12000
2,Awake,Singletone,Alpha9KO,Large,50,NaN,12000
2,Awake,Singletone,Alpha9KO,Large,50,3.16909835493358,10000
2,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Large,50,3.43293753204239,12000
2,Awake,Singletone,Alpha9KO,Large,50,2.76857313761823,10000
2,Awake,Singletone,Alpha9KO,Large,50,2.78719171790744,10000
2,Awake,Singletone,Alpha9KO,Large,50,2.98971973075579,10000
2,Awake,Singletone,Alpha9KO,Large,50,3.41232441142657,12000
2,Awake,Singletone,Alpha9KO,Large,50,3.1556132428015,12000
2,Awake,Singletone,Alpha9KO,Large,50,3.01616667863881,10000
2,Awake,Singletone,Alpha9KO,Large,50,3.00136140496034,10000
2,Awake,Singletone,Alpha9KO,Large,50,2.87524940960106,10000
2,Awake,Singletone,Alpha9KO,Large,50,2.85554312111006,10000
2,Awake,Singletone,Alpha9KO,Large,50,3.5232066247702,12000
2,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Large,50,2.85393065559787,10000
2,Awake,Singletone,Alpha9KO,Large,50,3.34038476458667,10000
2,Awake,Singletone,Alpha9KO,Large,50,2.88221578841068,10000
2,Awake,Singletone,Alpha9KO,Large,50,NaN,11000
2,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Large,50,3.19948676172342,11000
2,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
2,Awake,Singletone,Alpha9KO,Large,50,NaN,11000
2,Awake,Singletone,Alpha9KO,Large,50,NaN,12000
2,Awake,Singletone,Alpha9KO,Large,50,2.77786822807956,10000
2,Awake,Singletone,Alpha9KO,Large,50,3.03634361224867,10000
2,Awake,Singletone,Alpha9KO,Large,50,2.98865286080213,11000
2,Awake,Singletone,Alpha9KO,Large,50,2.74365133358991,10000
2,Awake,Singletone,Alpha9KO,Large,50,3.03536723266244,10000
2,Awake,Singletone,Alpha9KO,Large,50,3.1152054581177,10000
2,Awake,Singletone,Alpha9KO,Large,50,3.01812478044899,10000
